Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Payment_Mode,Status,Channel,Merchant_ID
TXN001731,CUST1731,11/12/2024,Purchase,313.19,Debit Card,Failed,Online,M933
TXN001732,CUST1732,12/20/2024,Purchase,627.66,Credit Card,Success,Online,M688
TXN001733,CUST1733,8/2/2024,Purchase,531.77,Credit Card,Success,Online,M327
TXN001734,CUST1734,11/3/2024,Purchase,431.82,UPI,Success,In-store,M145
TXN001735,CUST1735,6/30/2023,Purchase,139.4,UPI,Success,Online,M331
TXN001736,CUST1736,6/28/2024,Purchase,887.74,Cash,Success,In-store,M946
TXN001737,CUST1737,9/21/2024,Purchase,455.29,UPI,Success,Online,M787
TXN001738,CUST1738,7/21/2023,Purchase,202.68,Credit Card,Success,Online,M265
TXN001739,CUST1739,5/13/2024,Purchase,374.08,UPI,Success,Online,M496
TXN001740,CUST1740,6/6/2023,Purchase,419.99,Credit Card,Success,In-store,M965
TXN001741,CUST1741,3/26/2025,Purchase,829.26,Credit Card,Success,Online,M404
TXN001742,CUST1742,11/27/2023,Refund,736.28,Debit Card,Failed,Online,M770
TXN001743,CUST1743,1/24/2024,Purchase,771.61,Debit Card,Success,Online,M436
TXN001744,CUST1744,11/28/2024,Purchase,20.92,Cash,Success,Online,M914
TXN001745,CUST1745,7/12/2024,Purchase,421.99,UPI,Success,Online,M510
TXN001746,CUST1746,9/21/2023,Refund,486.53,Debit Card,Success,Online,M362
TXN001747,CUST1747,4/11/2024,Purchase,29,Debit Card,Success,In-store,M729
TXN001748,CUST1748,1/4/2025,Purchase,267.22,UPI,Success,In-store,M539
TXN001749,CUST1749,4/11/2024,Purchase,762.69,Debit Card,Success,Online,M578
TXN001750,CUST1750,7/6/2024,Purchase,145.74,UPI,Success,Online,M405
TXN001751,CUST1751,4/20/2024,Purchase,539.96,Credit Card,Success,Online,M211
TXN001752,CUST1752,8/15/2023,Purchase,223.05,UPI,Success,In-store,M702
TXN001753,CUST1753,4/3/2024,Purchase,22,UPI,Success,Online,M727
TXN001754,CUST1754,9/13/2024,Purchase,248.79,Credit Card,Success,In-store,M185
TXN001755,CUST1755,6/4/2023,Purchase,976.12,Debit Card,Success,Online,M510
TXN001756,CUST1756,4/30/2023,Refund,803.52,Cash,Success,Online,M137
TXN001757,CUST1757,4/22/2024,Purchase,959.98,Cash,Success,In-store,M430
TXN001758,CUST1758,5/7/2023,Purchase,492.98,Credit Card,Success,In-store,M835
TXN001759,CUST1759,2/26/2024,Purchase,118.64,Credit Card,Success,Online,M801
TXN001760,CUST1760,5/4/2024,Purchase,552.48,UPI,Success,Online,M870
TXN001761,CUST1761,10/5/2023,Purchase,459.83,Credit Card,Success,In-store,M336
TXN001762,CUST1762,2/1/2024,Purchase,845.91,UPI,Success,Online,M723
TXN001763,CUST1763,7/30/2023,Purchase,107.1,Credit Card,Success,Online,M798
TXN001764,CUST1764,10/3/2024,Purchase,493.36,Debit Card,Success,Online,M120
TXN001765,CUST1765,2/18/2024,Purchase,158.55,UPI,Success,Online,M496
TXN001766,CUST1766,12/11/2024,Purchase,331.43,UPI,Success,Online,M903
TXN001767,CUST1767,2/12/2024,Purchase,739.98,Cash,Success,Online,M356
TXN001768,CUST1768,11/9/2023,Purchase,481.26,Credit Card,Success,Online,M915
TXN001769,CUST1769,7/20/2024,Purchase,382.13,Cash,Success,Online,M916
TXN001770,CUST1770,6/1/2023,Purchase,400.53,Cash,Success,Online,M682
TXN001771,CUST1771,9/27/2023,Purchase,464.85,Debit Card,Success,Online,M133
TXN001772,CUST1772,1/14/2025,Refund,787.17,Debit Card,Success,In-store,M678
TXN001773,CUST1773,4/14/2024,Purchase,893.16,UPI,Success,Online,M836
TXN001774,CUST1774,7/17/2024,Purchase,955.78,Credit Card,Success,Online,M826
TXN001775,CUST1775,2/3/2025,Purchase,789.03,Cash,Success,Online,M868
TXN001776,CUST1776,11/11/2024,Purchase,322.25,Debit Card,Success,Online,M598
TXN001777,CUST1777,11/29/2024,Purchase,691.25,Cash,Success,In-store,M760
TXN001778,CUST1778,11/9/2023,Purchase,443.23,Cash,Success,Online,M115
TXN001779,CUST1779,5/25/2023,Purchase,262.12,Debit Card,Success,Online,M334
TXN001780,CUST1780,6/27/2023,Purchase,842.46,Cash,Success,Online,M405
TXN001781,CUST1781,9/1/2023,Purchase,48.04,UPI,Success,Online,M233
TXN001782,CUST1782,12/6/2024,Purchase,902.74,Credit Card,Success,Online,M444
TXN001783,CUST1783,12/19/2023,Refund,466.86,Credit Card,Success,Online,M933
TXN001784,CUST1784,11/16/2023,Purchase,640.83,Credit Card,Success,Online,M777
TXN001785,CUST1785,1/30/2025,Purchase,662.76,UPI,Success,In-store,M217
TXN001786,CUST1786,7/27/2023,Purchase,896.17,Credit Card,Success,In-store,M822
TXN001787,CUST1787,6/15/2023,Purchase,640.3,Credit Card,Success,Online,M710
TXN001788,CUST1788,12/12/2023,Purchase,617.79,Credit Card,Success,Online,M561
TXN001789,CUST1789,5/20/2024,Purchase,75.99,Debit Card,Success,Online,M799
TXN001790,CUST1790,4/9/2024,Purchase,523.22,UPI,Success,Online,M154
TXN001791,CUST1791,2/11/2025,Purchase,158.67,Credit Card,Success,Online,M226
TXN001792,CUST1792,12/15/2023,Purchase,740.06,Credit Card,Success,Online,M665
TXN001793,CUST1793,2/12/2025,Purchase,517.1,Credit Card,Success,Online,M170
TXN001794,CUST1794,5/27/2024,Purchase,683.43,Cash,Failed,In-store,M855
TXN001795,CUST1795,12/13/2024,Purchase,51.26,Debit Card,Success,Online,M984
TXN001796,CUST1796,8/28/2024,Purchase,93.94,UPI,Success,Online,M482
TXN001797,CUST1797,12/15/2023,Purchase,719.16,Cash,Success,Online,M672
TXN001798,CUST1798,1/10/2024,Purchase,81.36,Cash,Success,In-store,M687
TXN001799,CUST1799,12/28/2024,Purchase,80.54,Cash,Success,Online,M202
TXN001800,CUST1800,8/22/2024,Purchase,21.99,UPI,Success,In-store,M292
TXN001801,CUST1801,7/30/2024,Purchase,956.94,UPI,Success,Online,M506
TXN001802,CUST1802,6/26/2023,Purchase,740.13,Credit Card,Success,Online,M657
TXN001803,CUST1803,10/20/2024,Purchase,359.72,Debit Card,Success,In-store,M245
TXN001804,CUST1804,11/1/2023,Purchase,303.57,Cash,Success,Online,M693
TXN001805,CUST1805,8/26/2024,Refund,356.21,Cash,Success,Online,M500
TXN001806,CUST1806,11/12/2023,Purchase,776.91,UPI,Success,Online,M575
TXN001807,CUST1807,4/28/2023,Purchase,664.76,Credit Card,Success,Online,M111
TXN001808,CUST1808,10/21/2023,Purchase,193.34,UPI,Success,Online,M573
TXN001809,CUST1809,3/9/2024,Purchase,182.37,Debit Card,Success,In-store,M383
TXN001810,CUST1810,6/26/2023,Purchase,107.41,Credit Card,Success,Online,M279
TXN001811,CUST1811,11/14/2023,Purchase,663.7,Credit Card,Success,Online,M220
TXN001812,CUST1812,10/30/2023,Purchase,766.73,Credit Card,Success,Online,M440
TXN001813,CUST1813,3/31/2025,Purchase,272.4,Credit Card,Success,Online,M352
TXN001814,CUST1814,9/24/2024,Refund,30.74,Credit Card,Success,Online,M168
TXN001815,CUST1815,8/30/2023,Purchase,91.35,UPI,Success,In-store,M712
TXN001816,CUST1816,4/23/2024,Purchase,968.18,Credit Card,Success,Online,M354
TXN001817,CUST1817,10/23/2024,Purchase,302.49,Debit Card,Success,Online,M752
TXN001818,CUST1818,2/23/2024,Purchase,771.53,Cash,Success,Online,M507
TXN001819,CUST1819,2/28/2024,Purchase,628.42,Debit Card,Success,Online,M846
TXN001820,CUST1820,8/21/2023,Purchase,388.12,Debit Card,Success,Online,M241
TXN001821,CUST1821,5/9/2024,Purchase,213.63,Cash,Success,In-store,M899
TXN001822,CUST1822,7/21/2023,Refund,130.17,UPI,Success,Online,M995
TXN001823,CUST1823,2/2/2025,Purchase,618.86,Cash,Success,Online,M449
TXN001824,CUST1824,7/4/2024,Purchase,776.89,Debit Card,Success,Online,M275
TXN001825,CUST1825,7/31/2023,Purchase,647.47,Credit Card,Success,Online,M511
TXN001826,CUST1826,11/24/2024,Purchase,535,Cash,Success,In-store,M914
TXN001827,CUST1827,6/14/2024,Purchase,51.53,Cash,Success,In-store,M103
TXN001828,CUST1828,3/29/2024,Purchase,968.8,Credit Card,Success,Online,M243
TXN001829,CUST1829,2/18/2025,Purchase,800.73,Debit Card,Success,Online,M278
TXN001830,CUST1830,3/29/2025,Purchase,299.89,UPI,Failed,In-store,M215
TXN001831,CUST1831,11/18/2024,Purchase,980.17,UPI,Success,Online,M533
TXN001832,CUST1832,2/10/2025,Purchase,605.86,Debit Card,Success,In-store,M685
TXN001833,CUST1833,7/22/2024,Purchase,586.6,UPI,Success,Online,M852
TXN001834,CUST1834,3/19/2025,Purchase,750.59,Debit Card,Success,Online,M874
TXN001835,CUST1835,12/31/2023,Purchase,813.65,UPI,Success,Online,M125
TXN001836,CUST1836,10/13/2023,Purchase,659.91,Debit Card,Success,Online,M663
TXN001837,CUST1837,5/24/2023,Purchase,136.81,Cash,Success,Online,M824
TXN001838,CUST1838,11/21/2023,Refund,344.88,Cash,Success,In-store,M622
TXN001839,CUST1839,9/24/2023,Purchase,928.8,Cash,Success,Online,M566
TXN001840,CUST1840,10/17/2024,Purchase,232.37,Debit Card,Success,In-store,M475
TXN001841,CUST1841,2/22/2025,Purchase,378.45,Cash,Success,Online,M911
TXN001842,CUST1842,2/27/2024,Purchase,437.76,Credit Card,Success,Online,M382
TXN001843,CUST1843,4/26/2024,Purchase,445.01,Debit Card,Success,In-store,M626
TXN001844,CUST1844,11/9/2024,Purchase,616.81,Cash,Success,In-store,M110
TXN001845,CUST1845,1/9/2025,Purchase,943.65,UPI,Success,Online,M244
TXN001846,CUST1846,2/15/2024,Purchase,248.29,Credit Card,Success,Online,M985
TXN001847,CUST1847,4/7/2025,Purchase,130.29,Credit Card,Success,Online,M963
TXN001848,CUST1848,5/13/2024,Purchase,205.5,Debit Card,Success,In-store,M717
TXN001849,CUST1849,12/3/2024,Purchase,888.06,Credit Card,Success,Online,M337
TXN001850,CUST1850,6/1/2024,Purchase,649.35,Cash,Success,In-store,M303
TXN001851,CUST1851,3/3/2024,Purchase,293.05,Debit Card,Success,Online,M891
TXN001852,CUST1852,4/13/2025,Purchase,817.79,UPI,Failed,Online,M476
TXN001853,CUST1853,2/14/2024,Purchase,862.76,Debit Card,Success,Online,M658
TXN001854,CUST1854,10/14/2024,Purchase,848.05,Debit Card,Success,Online,M336
TXN001855,CUST1855,2/9/2025,Purchase,919.74,UPI,Failed,Online,M874
TXN001856,CUST1856,4/30/2023,Purchase,259.72,Credit Card,Success,Online,M615
TXN001857,CUST1857,5/18/2023,Purchase,757.49,UPI,Success,Online,M947
TXN001858,CUST1858,1/22/2024,Purchase,465.93,Cash,Success,Online,M405
TXN001859,CUST1859,2/5/2024,Purchase,843.58,Debit Card,Success,Online,M296
TXN001860,CUST1860,6/4/2024,Purchase,731.21,UPI,Success,In-store,M798
TXN001861,CUST1861,1/21/2025,Purchase,778.68,UPI,Success,Online,M959
TXN001862,CUST1862,9/12/2024,Purchase,659.6,Credit Card,Success,In-store,M736
TXN001863,CUST1863,9/29/2023,Purchase,185.65,UPI,Success,In-store,M754
TXN001864,CUST1864,10/3/2023,Purchase,549.58,Credit Card,Success,Online,M184
TXN001865,CUST1865,7/27/2024,Refund,984.82,Credit Card,Success,Online,M104
TXN001866,CUST1866,1/19/2024,Purchase,938.01,Cash,Success,Online,M518
TXN001867,CUST1867,11/7/2023,Purchase,52.74,Debit Card,Success,Online,M470
TXN001868,CUST1868,11/10/2023,Purchase,173.17,Cash,Success,Online,M559
TXN001869,CUST1869,11/25/2024,Purchase,140.41,Credit Card,Success,Online,M345
TXN001870,CUST1870,7/19/2024,Purchase,728.72,UPI,Success,Online,M922
TXN001871,CUST1871,6/22/2024,Purchase,819.61,Cash,Success,Online,M434
TXN001872,CUST1872,9/12/2024,Purchase,221.38,UPI,Failed,Online,M971
TXN001873,CUST1873,2/10/2024,Refund,510.79,Debit Card,Success,Online,M186
TXN001874,CUST1874,2/26/2024,Purchase,842.3,Credit Card,Success,Online,M591
TXN001875,CUST1875,12/20/2023,Purchase,735.47,UPI,Success,Online,M418
TXN001876,CUST1876,5/25/2023,Purchase,546.81,Cash,Failed,Online,M446
TXN001877,CUST1877,4/8/2025,Purchase,594.44,Debit Card,Success,Online,M359
TXN001878,CUST1878,12/26/2023,Purchase,513.28,Credit Card,Success,In-store,M486
TXN001879,CUST1879,9/21/2024,Refund,304.57,Credit Card,Success,Online,M687
TXN001880,CUST1880,1/28/2025,Purchase,569.37,Cash,Success,Online,M322
TXN001881,CUST1881,7/12/2023,Purchase,692,Cash,Success,Online,M890
TXN001882,CUST1882,6/10/2023,Purchase,874.59,UPI,Success,Online,M806
TXN001883,CUST1883,11/23/2023,Purchase,639.93,UPI,Success,Online,M822
TXN001884,CUST1884,1/10/2024,Purchase,763.51,Credit Card,Success,In-store,M453
TXN001885,CUST1885,12/6/2024,Purchase,168.47,UPI,Success,In-store,M225
TXN001886,CUST1886,4/24/2024,Purchase,466.94,Cash,Success,Online,M126
TXN001887,CUST1887,7/2/2023,Purchase,19.24,UPI,Success,Online,M997
TXN001888,CUST1888,10/5/2024,Purchase,254.21,Debit Card,Success,Online,M266
TXN001889,CUST1889,9/29/2024,Purchase,729.2,UPI,Success,Online,M852
TXN001890,CUST1890,7/14/2024,Purchase,991.89,UPI,Success,In-store,M183
TXN001891,CUST1891,4/16/2025,Purchase,108.19,Debit Card,Success,In-store,M411
TXN001892,CUST1892,12/25/2024,Purchase,407.48,UPI,Success,Online,M148
TXN001893,CUST1893,6/26/2023,Purchase,802.07,UPI,Success,In-store,M927
TXN001894,CUST1894,5/28/2024,Purchase,212,UPI,Success,In-store,M883
TXN001895,CUST1895,10/26/2024,Purchase,559.53,Debit Card,Success,In-store,M190
TXN001896,CUST1896,8/3/2023,Purchase,735.74,Credit Card,Failed,Online,M254
TXN001897,CUST1897,9/11/2024,Purchase,619.83,UPI,Success,Online,M656
TXN001898,CUST1898,1/30/2024,Purchase,196.14,Credit Card,Success,Online,M350
TXN001899,CUST1899,11/9/2024,Purchase,361.83,Debit Card,Success,Online,M293
TXN001900,CUST1900,2/12/2024,Purchase,785.95,Cash,Success,In-store,M188
TXN001901,CUST1901,6/17/2024,Purchase,558.68,Debit Card,Success,In-store,M685
TXN001902,CUST1902,7/17/2023,Purchase,15.18,UPI,Success,Online,M438
TXN001903,CUST1903,10/8/2023,Purchase,763.38,Cash,Success,In-store,M476
TXN001904,CUST1904,9/25/2023,Purchase,44.96,UPI,Success,Online,M625
TXN001905,CUST1905,3/3/2025,Purchase,748.28,Credit Card,Success,In-store,M750
TXN001906,CUST1906,10/14/2023,Purchase,210.46,Debit Card,Success,Online,M696
TXN001907,CUST1907,5/23/2024,Purchase,958.49,Credit Card,Success,Online,M823
TXN001908,CUST1908,4/18/2024,Purchase,374.26,UPI,Success,Online,M593
TXN001909,CUST1909,9/15/2023,Purchase,333.66,UPI,Success,Online,M679
TXN001910,CUST1910,6/17/2023,Purchase,157.4,UPI,Success,In-store,M692
TXN001911,CUST1911,4/26/2024,Purchase,312.55,UPI,Success,In-store,M112
TXN001912,CUST1912,3/5/2024,Purchase,877.88,Credit Card,Success,Online,M325
TXN001913,CUST1913,1/13/2025,Purchase,996.37,UPI,Failed,Online,M447
TXN001914,CUST1914,9/29/2023,Purchase,374.63,Cash,Failed,Online,M927
TXN001915,CUST1915,10/11/2023,Purchase,454.12,Debit Card,Success,Online,M876
TXN001916,CUST1916,2/9/2025,Purchase,724.85,Credit Card,Success,Online,M983
TXN001917,CUST1917,4/14/2024,Refund,887.33,UPI,Success,Online,M717
TXN001918,CUST1918,6/14/2023,Purchase,597.11,Credit Card,Success,Online,M564
TXN001919,CUST1919,11/2/2024,Purchase,397.61,UPI,Failed,Online,M202
TXN001920,CUST1920,11/9/2024,Refund,418.5,Debit Card,Success,Online,M604
TXN001921,CUST1921,9/22/2024,Purchase,698.66,UPI,Success,Online,M604
TXN001922,CUST1922,2/29/2024,Purchase,13.19,Credit Card,Success,Online,M183
TXN001923,CUST1923,4/1/2025,Purchase,623.39,Cash,Success,Online,M977
TXN001924,CUST1924,2/7/2025,Purchase,361.94,UPI,Success,In-store,M597
TXN001925,CUST1925,8/31/2024,Purchase,796.26,Credit Card,Success,In-store,M816
TXN001926,CUST1926,2/7/2024,Refund,102.06,Debit Card,Success,Online,M127
TXN001927,CUST1927,5/9/2023,Purchase,592.32,Cash,Success,Online,M296
TXN001928,CUST1928,11/3/2023,Purchase,486.16,UPI,Success,In-store,M133
TXN001929,CUST1929,4/5/2024,Purchase,645.9,Credit Card,Success,Online,M453
TXN001930,CUST1930,12/8/2024,Purchase,74.21,Credit Card,Success,Online,M520
TXN001931,CUST1931,8/22/2024,Purchase,584.18,Debit Card,Success,Online,M612
TXN001932,CUST1932,7/30/2023,Purchase,565.87,Credit Card,Success,Online,M562
TXN001933,CUST1933,3/28/2024,Purchase,565.05,Cash,Success,Online,M158
TXN001934,CUST1934,4/14/2024,Purchase,607.45,Debit Card,Success,In-store,M686
TXN001935,CUST1935,1/15/2025,Purchase,679.7,Cash,Success,In-store,M410
TXN001936,CUST1936,10/13/2023,Purchase,806.94,Debit Card,Success,Online,M175
TXN001937,CUST1937,9/14/2023,Purchase,277.12,Credit Card,Success,Online,M232
TXN001938,CUST1938,11/1/2024,Refund,826.8,Cash,Success,Online,M359
TXN001939,CUST1939,9/28/2024,Purchase,503.27,Debit Card,Success,Online,M815
TXN001940,CUST1940,6/23/2023,Purchase,86.29,Credit Card,Success,Online,M491
TXN001941,CUST1941,4/14/2024,Purchase,67.97,UPI,Success,Online,M104
TXN001942,CUST1942,4/21/2024,Refund,340.9,UPI,Success,In-store,M437
TXN001943,CUST1943,9/5/2023,Purchase,787.05,Debit Card,Success,In-store,M195
TXN001944,CUST1944,1/11/2024,Purchase,710.6,Debit Card,Success,Online,M501
TXN001945,CUST1945,9/4/2023,Purchase,790.73,UPI,Success,Online,M359
TXN001946,CUST1946,4/1/2025,Purchase,522.1,Debit Card,Success,Online,M653
TXN001947,CUST1947,7/2/2023,Purchase,445.8,UPI,Success,Online,M928
TXN001948,CUST1948,8/2/2024,Purchase,155.98,Credit Card,Success,In-store,M337
TXN001949,CUST1949,7/7/2023,Purchase,334.91,Debit Card,Success,Online,M879
TXN001950,CUST1950,7/12/2023,Purchase,439.68,Cash,Success,Online,M749
TXN001951,CUST1951,10/3/2023,Purchase,97.71,UPI,Success,Online,M746
TXN001952,CUST1952,9/6/2024,Purchase,228.41,Cash,Success,In-store,M668
TXN001953,CUST1953,10/29/2024,Purchase,602.24,UPI,Success,Online,M704
TXN001954,CUST1954,3/2/2024,Purchase,738.31,UPI,Success,Online,M428
TXN001955,CUST1955,6/15/2023,Purchase,998.36,Credit Card,Success,Online,M313
TXN001956,CUST1956,8/16/2023,Purchase,933.78,Credit Card,Success,In-store,M344
TXN001957,CUST1957,12/15/2024,Purchase,646.14,UPI,Success,Online,M558
TXN001958,CUST1958,1/26/2025,Purchase,427.04,Cash,Success,Online,M494
TXN001959,CUST1959,5/25/2024,Purchase,639.82,Cash,Failed,In-store,M672
TXN001960,CUST1960,9/11/2024,Refund,787.8,Debit Card,Success,Online,M365
TXN001961,CUST1961,6/20/2023,Purchase,127.15,UPI,Success,Online,M218
TXN001962,CUST1962,9/22/2023,Purchase,415.81,Cash,Success,In-store,M874
TXN001963,CUST1963,2/11/2025,Purchase,841.4,UPI,Success,Online,M670
TXN001964,CUST1964,2/15/2025,Purchase,389.99,UPI,Success,In-store,M564
TXN001965,CUST1965,9/18/2023,Purchase,576.15,Debit Card,Success,In-store,M882
TXN001966,CUST1966,10/5/2024,Purchase,591.89,Cash,Success,Online,M952
TXN001967,CUST1967,4/29/2024,Purchase,192.63,UPI,Success,Online,M513
TXN001968,CUST1968,11/29/2023,Purchase,368.61,Debit Card,Success,Online,M568
TXN001969,CUST1969,2/20/2024,Purchase,341.17,Cash,Success,Online,M575
TXN001970,CUST1970,4/4/2024,Purchase,35.93,Debit Card,Success,Online,M986
TXN001971,CUST1971,11/24/2023,Purchase,33.95,Debit Card,Success,Online,M783
TXN001972,CUST1972,2/20/2024,Purchase,833.38,Cash,Success,Online,M546
TXN001973,CUST1973,2/22/2024,Refund,280.34,Debit Card,Success,Online,M978
TXN001974,CUST1974,9/24/2023,Purchase,522.9,UPI,Success,Online,M162
TXN001975,CUST1975,7/10/2024,Purchase,305.74,UPI,Success,Online,M109
TXN001976,CUST1976,5/30/2024,Purchase,941.27,Credit Card,Success,Online,M497
TXN001977,CUST1977,3/28/2025,Purchase,266.7,Credit Card,Success,In-store,M386
TXN001978,CUST1978,6/19/2023,Purchase,435.36,UPI,Success,Online,M329
TXN001979,CUST1979,3/11/2025,Purchase,874,Credit Card,Success,In-store,M417
TXN001980,CUST1980,2/6/2025,Purchase,843.51,Debit Card,Success,Online,M432
TXN001981,CUST1981,10/25/2023,Purchase,194.24,Cash,Success,Online,M771
TXN001982,CUST1982,4/6/2025,Purchase,804.62,Cash,Success,Online,M963
TXN001983,CUST1983,1/30/2024,Purchase,463.61,Credit Card,Success,Online,M831
TXN001984,CUST1984,7/25/2024,Purchase,488.14,UPI,Success,In-store,M701
TXN001985,CUST1985,5/9/2023,Refund,142.15,Cash,Success,Online,M918
TXN001986,CUST1986,7/1/2024,Purchase,89.8,Cash,Success,Online,M833
TXN001987,CUST1987,7/18/2024,Refund,730.66,UPI,Success,Online,M565
TXN001988,CUST1988,2/27/2024,Purchase,501.5,Debit Card,Success,Online,M792
TXN001989,CUST1989,6/28/2023,Purchase,442.48,Cash,Success,In-store,M750
TXN001990,CUST1990,3/7/2024,Purchase,732.21,UPI,Success,In-store,M784
TXN001991,CUST1991,10/10/2024,Purchase,767.86,Debit Card,Success,In-store,M962
TXN001992,CUST1992,8/22/2024,Purchase,167.32,Cash,Success,In-store,M338
TXN001993,CUST1993,5/30/2023,Purchase,614.12,Cash,Success,Online,M962
TXN001994,CUST1994,8/28/2023,Purchase,144,UPI,Success,Online,M181
TXN001995,CUST1995,12/27/2024,Purchase,753.86,UPI,Success,Online,M754
TXN001996,CUST1996,10/28/2024,Purchase,660.39,Cash,Failed,In-store,M880
TXN001997,CUST1997,1/22/2025,Purchase,957.05,Credit Card,Success,Online,M583
TXN001998,CUST1998,6/5/2023,Purchase,78.27,UPI,Success,In-store,M878
TXN001999,CUST1999,6/16/2023,Purchase,66.48,Debit Card,Success,In-store,M342
TXN002000,CUST2000,3/29/2025,Purchase,289.37,Cash,Success,In-store,M145
TXN002001,CUST2001,6/21/2024,Purchase,269.09,UPI,Success,Online,M333
TXN002002,CUST2002,5/17/2024,Purchase,254.51,Debit Card,Success,In-store,M331
TXN002003,CUST2003,4/22/2024,Purchase,907.19,Debit Card,Success,Online,M281
TXN002004,CUST2004,4/20/2023,Purchase,257.05,Cash,Failed,Online,M370
TXN002005,CUST2005,12/14/2024,Purchase,279.23,Debit Card,Success,Online,M694
TXN002006,CUST2006,2/22/2025,Purchase,761.8,UPI,Success,Online,M910
TXN002007,CUST2007,11/13/2023,Purchase,455.24,UPI,Success,In-store,M530
TXN002008,CUST2008,6/4/2023,Purchase,778.94,Cash,Success,Online,M866
TXN002009,CUST2009,10/27/2024,Purchase,74.71,Cash,Success,In-store,M948
TXN002010,CUST2010,7/27/2024,Purchase,492.7,UPI,Success,Online,M839
TXN002011,CUST2011,7/31/2023,Purchase,43.28,UPI,Success,Online,M842
TXN002012,CUST2012,6/30/2024,Purchase,72.03,Cash,Success,Online,M562
TXN002013,CUST2013,10/28/2023,Purchase,907.37,UPI,Success,Online,M441
TXN002014,CUST2014,7/27/2024,Purchase,147.85,Cash,Success,Online,M873
TXN002015,CUST2015,8/9/2024,Purchase,537.1,Credit Card,Success,In-store,M611
TXN002016,CUST2016,10/26/2023,Purchase,416.98,Cash,Success,Online,M370
TXN002017,CUST2017,8/12/2024,Purchase,353.87,Credit Card,Success,In-store,M989
